20.0,0.00685476811988,173.27274475
20.4658598456,0.00724557326252,173.082755267
20.942570961,0.00766241331564,172.88559648
21.4303861048,0.00810743487884,172.680854373
21.9295639229,0.0085830075603,172.468080116
22.440369086,0.00909175253671,172.246786265
22.9630724299,0.00963657548314,172.016442455
23.4979510988,0.0102207046532,171.776470505
24.0452886923,0.0108477350501,171.526238838
24.6053754162,0.011521679828,171.265056112
25.1785082359,0.012247030308,170.992163911
25.7649910339,0.0130288262945,170.706728315
26.3651347711,0.0138727387551,170.407830173
26.9792576518,0.0147851674108,170.09445386
27.6076852921,0.0157733563931,169.765474214
28.2507508925,0.0168455318839,169.41964127
28.9087954149,0.0180110666309,169.055562368
29.5821677634,0.0192806774948,168.671681089
30.2712249687,0.0206666638119,168.26625234
30.9763323782,0.0221831964722,167.837312749
31.6978638492,0.0238466703922,167.382645298
32.4362019472,0.0256761367226,166.899736839
33.1917381488,0.0276938360034,166.385726768
33.9648730492,0.0299258600119,165.837344628
34.756016575,0.032402978873,165.250833759
35.5655882008,0.035161682043,164.621857207
36.3940171722,0.0382454983237,163.945380873
37.2417427333,0.0417066830135,163.215527212
38.1092143593,0.0456083924985,162.425390544
38.9968919952,0.0500275122448,161.566801763
39.9052462994,0.0550583693545,160.630025514
40.8347588934,0.0608176550398,159.603366299
41.7859226171,0.0674510198354,158.472650254
42.75924179,0.0751420067323,157.220535018
43.755232479,0.0841242874849,155.825578626
44.7744227714,0.0946986141946,154.260965832
45.8173530554,0.107256562617,152.492740469
46.8845763064,0.122314118706,150.477315621
47.9766583804,0.140559539991,148.15791468
49.0941783137,0.162921702456,145.459415492
50.2377286302,0.190666854547,142.280805651
51.4079156554,0.22553125462,138.484116295
52.6053598379,0.269887330916,133.878429486
53.8306960785,0.326899377185,128.198014033
55.0845740668,0.400489333,121.077186263
56.3676586253,0.494567562124,112.038052449
57.6806300625,0.610286352876,100.545355732
59.0241845333,0.740012936674,86.2455269292
60.399034408,0.861713254034,69.4561098009
61.8059086503,0.947797064431,51.4822314548
63.2455532034,0.989173027929,33.9640046714
64.7187313859,1.00066734019,17.7326295148
66.2262242965,1.00157004244,2.53315283455
67.7688312278,1.00097736498,-12.4914786396
69.3473700905,0.994459652234,-28.2786199006
70.9626778467,0.965459889608,-45.3572560026
72.615610954,0.895279027322,-63.3027413867
74.3070458194,0.783538702709,-80.6614375974
76.0378792641,0.653794366165,-95.8914540907
