20.0,6.22587476277e-08,179.977417485
20.4658598456,6.51929183987e-08,179.976891433
20.942570961,6.82653733025e-08,179.976353586
21.4303861048,7.1482629159e-08,179.975802686
21.9295639229,7.48515105654e-08,179.975239143
22.440369086,7.83791627952e-08,179.974662365
22.9630724299,8.20730696172e-08,179.974072197
23.4979510988,8.59410657309e-08,179.973467997
24.0452886923,8.99913557018e-08,179.972849931
24.6053754162,9.42325316195e-08,179.972217325
25.1785082359,9.867358888e-08,179.971570216
25.7649910339,1.03323948264e-07,179.970908025
26.3651347711,1.08193474087e-07,179.970230539
26.9792576518,1.13292495246e-07,179.969537074
27.6076852921,1.18631827715e-07,179.968827579
28.2507508925,1.24222797435e-07,179.968101522
28.9087954149,1.30077263784e-07,179.967358534
29.5821677634,1.3620764509e-07,179.966598188
30.2712249687,1.42626945213e-07,179.96582022
30.9763323782,1.49348780513e-07,179.965024044
31.6978638492,1.56387409392e-07,179.964209328
32.4362019472,1.63757762678e-07,179.963375626
33.1917381488,1.71475473964e-07,179.962522471
33.9648730492,1.79556913784e-07,179.961649478
34.756016575,1.88019225179e-07,179.960756054
35.5655882008,1.96880358129e-07,179.959842014
36.3940171722,2.06159109002e-07,179.958906427
37.2417427333,2.15875160274e-07,179.957949266
38.1092143593,2.26049121969e-07,179.956969782
38.9968919952,2.36702575215e-07,179.955967492
39.9052462994,2.47858118641e-07,179.954941925
40.8347588934,2.59539416135e-07,179.953892409
41.7859226171,2.71771246175e-07,179.952818491
42.75924179,2.84579555716e-07,179.951719557
43.755232479,2.97991514347e-07,179.950594997
44.7744227714,3.12035572754e-07,179.949444227
45.8173530554,3.26741521765e-07,179.948266603
46.8845763064,3.42140556703e-07,179.947061608
47.9766583804,3.58265343507e-07,179.945828375
49.0941783137,3.75150087468e-07,179.944566434
50.2377286302,3.92830605008e-07,179.943275046
51.4079156554,4.11344402084e-07,179.941953532
52.6053598379,4.3073075228e-07,179.940601372
53.8306960785,4.51030780517e-07,179.939217788
55.0845740668,4.72287550178e-07,179.937802038
56.3676586253,4.94546154086e-07,179.936353351
57.6806300625,5.17853810545e-07,179.934870931
59.0241845333,5.42259963399e-07,179.933353931
60.399034408,5.67816386847e-07,179.931801621
61.8059086503,5.94577295916e-07,179.930213154
63.2455532034,6.22599460752e-07,179.928587659
64.7187313859,6.51942327878e-07,179.926924288
66.2262242965,6.82668145691e-07,179.925222124
67.7688312278,7.14842097322e-07,179.923480263
69.3473700905,7.48532436602e-07,179.921697695
70.9626778467,7.83810635982e-07,179.919873458
72.615610954,8.20751534585e-07,179.918006636
74.3070458194,8.59433501136e-07,179.916096395
76.0378792641,8.99938601197e-07,179.914141864
77.8090289989,9.42352768519e-07,179.912141967
79.6214341107,9.86765987806e-07,179.910095581
81.4760555608,1.033272484e-06,179.908001566
83.3738766941,1.0819709246e-06,179.905858781
85.3159037603,1.13296462767e-06,179.903666083
87.303166448,1.18636178275e-06,179.901422307
89.3367184302,1.24227567978e-06,179.899126253
91.417637923,1.3008249494e-06,179.896776672
93.5470282574,1.362133816e-06,179.894372308
95.7260184645,1.42633236003e-06,179.891911832
