20.0,4.34491778054e-06,179.828620597
20.4658598456,4.54971743436e-06,179.824628079
20.942570961,4.76417189213e-06,179.82054252
21.4303861048,4.98873644996e-06,179.816361749
21.9295639229,5.22388788853e-06,179.812083548
22.440369086,5.47012548801e-06,179.807705636
22.9630724299,5.7279720907e-06,179.803225687
23.4979510988,5.99797521578e-06,179.798641313
24.0452886923,6.28070822373e-06,179.793950079
24.6053754162,6.57677153879e-06,179.789149495
25.1785082359,6.88679393061e-06,179.784237031
25.7649910339,7.21143385526e-06,179.779210091
26.3651347711,7.5513808578e-06,179.774066003
26.9792576518,7.90735704147e-06,179.76880202
27.6076852921,8.2801186081e-06,179.763415332
28.2507508925,8.67045747154e-06,179.757903068
28.9087954149,9.0792029482e-06,179.752262293
29.5821677634,9.50722352992e-06,179.74649001
30.2712249687,9.95542873582e-06,179.74058314
30.9763323782,1.04247710582e-05,179.734538542
31.6978638492,1.09162479957e-05,179.728352999
32.4362019472,1.14309041871e-05,179.722023206
33.1917381488,1.19698336449e-05,179.715545791
33.9648730492,1.25341820937e-05,179.708917289
34.756016575,1.31251494214e-05,179.702134166
35.5655882008,1.37439922506e-05,179.695192831
36.3940171722,1.4392026636e-05,179.688089623
37.2417427333,1.50706308903e-05,179.68082078
38.1092143593,1.57812485302e-05,179.673382417
38.9968919952,1.65253913691e-05,179.665770544
39.9052462994,1.73046427617e-05,179.657981085
40.8347588934,1.81206610076e-05,179.650009877
41.7859226171,1.89751829162e-05,179.64185266
42.75924179,1.98700275406e-05,179.633505079
43.755232479,2.08071000921e-05,179.624962671
44.7744227714,2.17883960424e-05,179.616220868
45.8173530554,2.28160054219e-05,179.607274991
46.8845763064,2.3892117324e-05,179.598120243
47.9766583804,2.50190246275e-05,179.588751705
49.0941783137,2.61991289397e-05,179.579164345
50.2377286302,2.74349457833e-05,179.569353034
51.4079156554,2.8729110053e-05,179.559312575
52.6053598379,3.00843817508e-05,179.549037666
53.8306960785,3.15036519617e-05,179.538522815
55.0845740668,3.29899490908e-05,179.52776235
56.3676586253,3.45464454303e-05,179.516750459
57.6806300625,3.61764640648e-05,179.505481205
59.0241845333,3.78834861108e-05,179.493948524
60.399034408,3.96711583046e-05,179.482146206
61.8059086503,4.15433009601e-05,179.470067898
63.2455532034,4.35039163136e-05,179.457707091
64.7187313859,4.55571972813e-05,179.445057114
66.2262242965,4.77075366407e-05,179.432111125
67.7688312278,4.99595366635e-05,179.418862104
69.3473700905,5.23180192073e-05,179.405302845
70.9626778467,5.47880362991e-05,179.391425986
72.615610954,5.73748812811e-05,179.37722407
74.3070458194,6.00841006113e-05,179.362689556
76.0378792641,6.29215062221e-05,179.34781468
77.8090289989,6.58931883026e-05,179.332591356
79.6214341107,6.90055287265e-05,179.317011243
81.4760555608,7.2265215262e-05,179.301065806
83.3738766941,7.56792565303e-05,179.28474633
85.3159037603,7.92549977014e-05,179.268043901
87.303166448,8.30001369669e-05,179.250949389
89.3367184302,8.69227428457e-05,179.233453439
91.417637923,9.10312723676e-05,179.215546456
93.5470282574,9.53345901842e-05,179.197218591
95.7260184645,9.98419886426e-05,179.178459727
97.9557638737,0.000104563208861,179.159259454
100.237446725,0.000109508462825,179.139607089
102.572276798,0.000114688456644,179.119491767
104.96149205,0.000120114415347,179.098902573
107.406359274,0.000125798109281,179.077828414
109.908174772,0.000131751881322,179.056257705
112.468265038,0.000137988674979,179.034178346
115.087987467,0.000144522064344,179.011577887
117.768731071,0.000151366285978,178.9884436
120.511917215,0.000158536272489,178.964762474
123.319000372,0.000166047687853,178.940521176
126.191468896,0.000173916964594,178.915706031
129.130845807,0.00018216134298,178.890302995
132.138689602,0.000190798912347,178.864297636
135.216595078,0.000199848654678,178.837675094
138.366194184,0.000209330490499,178.810420049
141.589156877,0.000219265327109,178.782516695
144.887192015,0.000229675109272,178.753948828
148.26204826,0.00024058287329,178.724700126
151.715515006,0.000252012806007,178.694754264
155.249423326,0.000263990307044,178.664094387
158.865646945,0.000276542051353,178.632702646
162.566103233,0.000289696054942,178.600560399
166.352754221,0.000303481746374,178.567648501
170.22760764,0.000317930043155,178.533947358
174.192717991,0.000333073432424,178.49943688
178.250187627,0.000348946056214,178.464096423
182.402167871,0.000365583801776,178.427904737
186.650860159,0.000383024397365,178.390839923
190.998517204,0.000401307513866,178.352879374
195.447444191,0.000420474872544,178.313999702
200.0,0.00044057035898,178.274176653
204.658598456,0.00046164014302,178.233385114
209.42570961,0.000483732805999,178.19159946
214.303861048,0.000506899481139,178.148794156
219.295639229,0.000531194010121,178.104943493
224.40369086,0.000556673102069,178.060020248
229.630724299,0.000583396491382,178.013995315
234.979510988,0.000611427110703,177.966838348
240.452886923,0.000640831282439,177.918518148
246.053754162,0.000671678924037,177.869002646
251.785082359,0.000704043766233,177.818258785
257.649910339,0.000738003585845,177.766252409
263.651347711,0.000773640454788,177.712948165
269.792576518,0.000811041006862,177.658309416
276.076852921,0.000850296723736,177.602298137
282.507508925,0.000891504241352,177.544874805
289.087954149,0.000934765677585,177.485998299
295.821677634,0.000980188982753,177.425625984
302.712249687,0.00102788832045,177.363714107
309.763323782,0.00107798449072,177.300217945
316.978638492,0.00113060538558,177.235090896
324.362019472,0.00118588645806,177.168283647
331.917381488,0.00124397122547,177.099744403
339.648730492,0.00130501182682,177.029419244
347.56016575,0.00136916963083,176.957252134
355.655882008,0.00143661589306,176.88318474
363.940171722,0.00150753246704,176.807156241
372.417427333,0.00158211257567,176.729103131
381.092143593,0.00166056164937,176.648959019
389.968919952,0.00174309823821,176.566654418
399.052462994,0.00182995500504,176.482116492
408.347588934,0.00192137980688,176.39526875
417.859226171,0.00201763687037,176.306030731
427.5924179,0.00211900806726,176.214317904
437.55232479,0.00222579431402,176.120042203
447.744227714,0.00233831715611,176.023112703
458.173530554,0.00245692054337,175.923434322
468.845763064,0.00258197269337,175.820905414
479.766583804,0.00271386807866,175.715417399
490.941783137,0.00285302966978,175.606855503
502.377286302,0.00299991145114,175.495098828
514.079156554,0.00315500120007,175.380019846
526.053598379,0.0033188235537,175.26148375
538.306960785,0.00349194340422,175.139347766
550.845740668,0.00367496966731,175.013460429
563.676586253,0.0038685594721,174.883660782
576.806300625,0.00407342282485,174.749777437
590.241845333,0.00429032779844,174.611627511
603.99034408,0.00452010629765,174.469015656
