Freq.	V(n161)	V(n163)
4.27592417900446e+001	(-1.38430581848469e+001dB,-1.40864919184420e+002°)	(-1.38431129811992e+001dB,3.91335589808994e+001°)
4.37552324789910e+001	(-1.52440741781799e+001dB,-1.44272123411898e+002°)	(-1.52441289746236e+001dB,3.57263193050951e+001°)
4.47744227713668e+001	(-1.65580085586892e+001dB,-1.47148999268952e+002°)	(-1.65580633552434e+001dB,3.28494071739878e+001°)
4.58173530553554e+001	(-1.77938878060699e+001dB,-1.49609835242406e+002°)	(-1.77939426027538e+001dB,3.03885340815494e+001°)
4.68845763063984e+001	(-1.89601049645048e+001dB,-1.51739088498243e+002°)	(-1.89601597613390e+001dB,2.82592428421273e+001°)
4.79766583803898e+001	(-2.00641794760365e+001dB,-1.53600181825157e+002°)	(-2.00642342730479e+001dB,2.63981106469153e+001°)
4.90941783137006e+001	(-2.11127331402331e+001dB,-1.55241504380494e+002°)	(-2.11127879374546e+001dB,2.47567483180480e+001°)
5.02377286301916e+001	(-2.21115540763864e+001dB,-1.56700535814482e+002°)	(-2.21116088738449e+001dB,2.32976761843646e+001°)
5.14079156553772e+001	(-2.30656902315977e+001dB,-1.58006715758125e+002°)	(-2.30657450292904e+001dB,2.19914545933920e+001°)
5.26053598379076e+001	(-2.39795465681409e+001dB,-1.59183469135700e+002°)	(-2.39796013660301e+001dB,2.08146585986797e+001°)
5.38306960785383e+001	(-2.48569752776442e+001dB,-1.60249656992726e+002°)	(-2.48570300756820e+001dB,1.97484271319233e+001°)
5.50845740667633e+001	(-2.57013553663977e+001dB,-1.61220631006693e+002°)	(-2.57014101645419e+001dB,1.87774084924081e+001°)
5.63676586252890e+001	(-2.65156610911821e+001dB,-1.62109010789450e+002°)	(-2.65157158893876e+001dB,1.78889830446034e+001°)
5.76806300625321e+001	(-2.73025200561675e+001dB,-1.62925264583041e+002°)	(-2.73025748543704e+001dB,1.70726825221721e+001°)
5.90241845333277e+001	(-2.80642622391844e+001dB,-1.63678148545103e+002°)	(-2.80643170373006e+001dB,1.63197507424152e+001°)
6.03990344080403e+001	(-2.88029612767381e+001dB,-1.64375042963731e+002°)	(-2.88030160747070e+001dB,1.56228073913793e+001°)
6.18059086502718e+001	(-2.95204692386113e+001dB,-1.65022212408753e+002°)	(-2.95205240364678e+001dB,1.49755878729906e+001°)
6.32455532033675e+001	(-3.02184459687517e+001dB,-1.65625009088432e+002°)	(-3.02185007666323e+001dB,1.43727399527468e+001°)
6.47187313859256e+001	(-3.08983839062838e+001dB,-1.66188033328150e+002°)	(-3.08984387043503e+001dB,1.38096632786419e+001°)
6.62262242965182e+001	(-3.15616291495802e+001dB,-1.66715261339713e+002°)	(-3.15616839479802e+001dB,1.32823816113372e+001°)
6.77688312278404e+001	(-3.22093993949276e+001dB,-1.67210147792856e+002°)	(-3.22094541938222e+001dB,1.27874402527189e+001°)
6.93473700905062e+001	(-3.28427992703970e+001dB,-1.67675708790280e+002°)	(-3.28428540700021e+001dB,1.23218230712539e+001°)
7.09626778467150e+001	(-3.34628334915754e+001dB,-1.68114589452649e+002°)	(-3.34628882921499e+001dB,1.18828849173714e+001°)
7.26156109540202e+001	(-3.40704181829431e+001dB,-1.68529119319855e+002°)	(-3.40704729846509e+001dB,1.14682962219993e+001°)
7.43070458194344e+001	(-3.46663906470797e+001dB,-1.68921358134789e+002°)	(-3.46664454498192e+001dB,1.10759972115309e+001°)
7.60378792641121e+001	(-3.52515178435473e+001dB,-1.69293134018712e+002°)	(-3.52515726470015e+001dB,1.07041597317643e+001°)
7.78090289988560e+001	(-3.58265037942817e+001dB,-1.69646075335793e+002°)	(-3.58265585981095e+001dB,1.03511553846458e+001°)
7.96214341106993e+001	(-3.63919960495274e+001dB,-1.69981637303872e+002°)	(-3.63920508534219e+001dB,1.00155289184641e+001°)
8.14760555608224e+001	(-3.69485913379635e+001dB,-1.70301124437355e+002°)	(-3.69486461415638e+001dB,9.69597578450990e+000°)
8.33738766940670e+001	(-3.74968405294412e+001dB,-1.70605709624566e+002°)	(-3.74968953322313e+001dB,9.39132305868532e+000°)
8.53159037603184e+001	(-3.80372530127406e+001dB,-1.70896450396482e+002°)	(-3.80373078141081e+001dB,9.10051317183900e+000°)
8.73031664480331e+001	(-3.85703005683092e+001dB,-1.71174302842802e+002°)	(-3.85703553679207e+001dB,8.82258999444294e+000°)
8.93367184301925e+001	(-3.90964208030392e+001dB,-1.71440133560586e+002°)	(-3.90964756012156e+001dB,8.55668689117686e+000°)
9.14176379229749e+001	(-3.96160202045870e+001dB,-1.71694729954307e+002°)	(-3.96160750021101e+001dB,8.30201642177811e+000°)
9.35470282574395e+001	(-4.01294768646519e+001dB,-1.71938809149615e+002°)	(-4.01295316623362e+001dB,8.05786142393404e+000°)
9.57260184645275e+001	(-4.06371429140146e+001dB,-1.72173025736300e+002°)	(-4.06371977126339e+001dB,7.82356726852081e+000°)
9.79557638736891e+001	(-4.11393467070228e+001dB,-1.72397978512655e+002°)	(-4.11394015075335e+001dB,7.59853511655131e+000°)
1.00237446725454e+002	(-4.16363947879039e+001dB,-1.72614216349921e+002°)	(-4.16364495916379e+001dB,7.38221605716338e+000°)
1.02572276798273e+002	(-4.21285736585182e+001dB,-1.72822243244040e+002°)	(-4.21286284669004e+001dB,7.17410605752111e+000°)
1.04961492049954e+002	(-4.26161513481115e+001dB,-1.73022522711620e+002°)	(-4.26162061616980e+001dB,6.97374156353642e+000°)
1.07406359274050e+002	(-4.30993788131700e+001dB,-1.73215481900461e+002°)	(-4.30994336310549e+001dB,6.78069538202310e+000°)
1.09908174771525e+002	(-4.35784912480618e+001dB,-1.73401515422196e+002°)	(-4.35785460685818e+001dB,6.59457284889528e+000°)
1.12468265038070e+002	(-4.40537093078314e+001dB,-1.73580988495187e+002°)	(-4.40537641293830e+001dB,6.41500869391763e+000°)
1.15087987467431e+002	(-4.45252401935677e+001dB,-1.73754239543429e+002°)	(-4.45252950145695e+001dB,6.24166444383099e+000°)
1.17768731071118e+002	(-4.49932786201038e+001dB,-1.73921582581218e+002°)	(-4.49933334384372e+001dB,6.07422603405337e+000°)
1.20511917214871e+002	(-4.54580077001274e+001dB,-1.74083309417648e+002°)	(-4.54580625127559e+001dB,5.91240159865568e+000°)
1.23319000372296e+002	(-4.59195997569624e+001dB,-1.74239691644992e+002°)	(-4.59196545607514e+001dB,5.75591947886845e+000°)
1.26191468896038e+002	(-4.63782170708607e+001dB,-1.74390982417010e+002°)	(-4.63782718648294e+001dB,5.60452645397081e+000°)
1.29130845806931e+002	(-4.68340125639032e+001dB,-1.74537418042358e+002°)	(-4.68340673502410e+001dB,5.45798616344331e+000°)
1.32138689601519e+002	(-4.72871304292161e+001dB,-1.74679219419521e+002°)	(-4.72871852115538e+001dB,5.31607766699174e+000°)
1.35216595078396e+002	(-4.77377067105964e+001dB,-1.74816593336967e+002°)	(-4.77377614924571e+001dB,5.17859412823821e+000°)
1.38366194183787e+002	(-4.81858698396615e+001dB,-1.74949733655330e+002°)	(-4.81859246247728e+001dB,5.04534163024243e+000°)
1.41589156876827e+002	(-4.86317411390818e+001dB,-1.75078822360799e+002°)	(-4.86317959326166e+001dB,4.91613813109717e+000°)
1.44887192014998e+002	(-4.90754352947802e+001dB,-1.75204030409045e+002°)	(-4.90754901037965e+001dB,4.79081263217403e+000°)
1.48262048260183e+002	(-4.95170607701048e+001dB,-1.75325518288845e+002°)	(-4.95171156008943e+001dB,4.66920461678850e+000°)
1.51715515005836e+002	(-4.99567201253779e+001dB,-1.75443436667080e+002°)	(-4.99567749786154e+001dB,4.55116337793374e+000°)
1.55249423325738e+002	(-5.03945103276888e+001dB,-1.75557927609422e+002°)	(-5.03945651978887e+001dB,4.43654677111215e+000°)
1.58865646944856e+002	(-5.08305231487482e+001dB,-1.75669125672396e+002°)	(-5.08305780285326e+001dB,4.32522014479362e+000°)
1.62566103232819e+002	(-5.12648455402407e+001dB,-1.75777158269530e+002°)	(-5.12649004226861e+001dB,4.21705600371663e+000°)
1.66352754220534e+002	(-5.16975599183575e+001dB,-1.75882145902512e+002°)	(-5.16976147956108e+001dB,4.11193377525276e+000°)
1.70227607640475e+002	(-5.21287444097773e+001dB,-1.75984202575342e+002°)	(-5.21287992703128e+001dB,4.00973937406762e+000°)
1.74192717991216e+002	(-5.25584730896843e+001dB,-1.76083436271973e+002°)	(-5.25585279180181e+001dB,3.91036469889085e+000°)
1.78250187626749e+002	(-5.29868162112093e+001dB,-1.76179949404235e+002°)	(-5.29868709948049e+001dB,3.81370718743168e+000°)
1.82402167871181e+002	(-5.34138404223269e+001dB,-1.76273839215662e+002°)	(-5.34138951615180e+001dB,3.71966947906149e+000°)
1.86650860159398e+002	(-5.38396089691893e+001dB,-1.76365198151393e+002°)	(-5.38396636762145e+001dB,3.62815908734665e+000°)
1.90998517204287e+002	(-5.42641818870741e+001dB,-1.76454114208022e+002°)	(-5.42642365770420e+001dB,3.53908799081226e+000°)
1.95447444191162e+002	(-5.46876161824804e+001dB,-1.76540671275621e+002°)	(-5.46876708699346e+001dB,3.45237223918302e+000°)
1.99999999999999e+002	(-5.51099660140444e+001dB,-1.76624949463910e+002°)	(-5.51100207167481e+001dB,3.36793164139335e+000°)
2.04658598456150e+002	(-5.55312828817629e+001dB,-1.76707025315709e+002°)	(-5.55313376262039e+001dB,3.28568960043035e+000°)
2.09425709610179e+002	(-5.59516158059103e+001dB,-1.76786971662439e+002°)	(-5.59516706255498e+001dB,3.20557330846310e+000°)
2.14303861047521e+002	(-5.63710114036201e+001dB,-1.76864857193969e+002°)	(-5.63710663212489e+001dB,3.12751414537325e+000°)
2.19295639228636e+002	(-5.67895138532073e+001dB,-1.76940746895248e+002°)	(-5.67895688626370e+001dB,3.05144708778441e+000°)
2.24403690860392e+002	(-5.72071650079809e+001dB,-1.77014703524544e+002°)	(-5.72072200815795e+001dB,2.97730918653272e+000°)
2.29630724299376e+002	(-5.76240046810208e+001dB,-1.77086788114992e+002°)	(-5.76240597877745e+001dB,2.90503920956215e+000°)
2.34979510987905e+002	(-5.80400708249421e+001dB,-1.77157059446514e+002°)	(-5.80401259337150e+001dB,2.83457824845606e+000°)
2.40452886923482e+002	(-5.84553995974777e+001dB,-1.77225573763559e+002°)	(-5.84554546669278e+001dB,2.76586994846530e+000°)
2.46053754162476e+002	(-5.88700254189229e+001dB,-1.77292384875840e+002°)	(-5.88700803874127e+001dB,2.69886029483851e+000°)
2.51785082358833e+002	(-5.92839810464364e+001dB,-1.77357544355851e+002°)	(-5.92840358436329e+001dB,2.63349732837856e+000°)
2.57649910338626e+002	(-5.96972976550708e+001dB,-1.77421101715770e+002°)	(-5.96973522455822e+001dB,2.56973111663488e+000°)
2.63651347711281e+002	(-6.01100049177090e+001dB,-1.77483104554888e+002°)	(-6.01100593280814e+001dB,2.50751393109909e+000°)
2.69792576518330e+002	(-6.05221310814703e+001dB,-1.77543598691995e+002°)	(-6.05221853723956e+001dB,2.44680007293237e+000°)
2.76076852920576e+002	(-6.09337030413552e+001dB,-1.77602628297153e+002°)	(-6.09337572759863e+001dB,2.38754543104130e+000°)
2.82507508924550e+002	(-6.13447464150861e+001dB,-1.77660236028495e+002°)	(-6.13448006615505e+001dB,2.32970726670291e+000°)
2.89087954149185e+002	(-6.17552856267291e+001dB,-1.77716463136769e+002°)	(-6.17553399818944e+001dB,2.27324426288137e+000°)
2.95821677633641e+002	(-6.21653439986062e+001dB,-1.77771349384971e+002°)	(-6.21653986012415e+001dB,2.21811685056252e+000°)
3.02712249687241e+002	(-6.25749438022584e+001dB,-1.77824932640715e+002°)	(-6.25749987880680e+001dB,2.16428770879977e+000°)
3.09763323782495e+002	(-6.29841062020590e+001dB,-1.77877248709552e+002°)	(-6.29841616075554e+001dB,2.11172145120014e+000°)
3.16978638492222e+002	(-6.33928512231746e+001dB,-1.77928332211912e+002°)	(-6.33929069600632e+001dB,2.06038319602111e+000°)
3.24362019471785e+002	(-6.38011978996789e+001dB,-1.77978217371678e+002°)	(-6.38012538213914e+001dB,2.01023812222840e+000°)
3.31917381487511e+002	(-6.42091644249678e+001dB,-1.78026937739519e+002°)	(-6.42092203608287e+001dB,1.96125225880749e+000°)
3.39648730492348e+002	(-6.46167681915312e+001dB,-1.78074525765328e+002°)	(-6.46168239144867e+001dB,1.91339275636796e+000°)
3.47560165749874e+002	(-6.50240257979383e+001dB,-1.78121012720051e+002°)	(-6.50240810105338e+001dB,1.86662740235302e+000°)
3.55655882007783e+002	(-6.54309530689984e+001dB,-1.78166428781135e+002°)	(-6.54310075271468e+001dB,1.82092449052291e+000°)
3.63940171721995e+002	(-6.58375650867156e+001dB,-1.78210803129881e+002°)	(-6.58376187823647e+001dB,1.77625402339699e+000°)
3.72417427332572e+002	(-6.62438762240611e+001dB,-1.78254164029918e+002°)	(-6.62439293466623e+001dB,1.73258838808786e+000°)
3.81092143592648e+002	(-6.66499001779192e+001dB,-1.78296538894791e+002°)	(-6.66499529317775e+001dB,1.68990106831432e+000°)
3.89968919951608e+002	(-6.70556500005370e+001dB,-1.78337954359000e+002°)	(-6.70557025263681e+001dB,1.64816564860235e+000°)
3.99052462993775e+002	(-6.74611381311162e+001dB,-1.78378436368930e+002°)	(-6.74611905361517e+001dB,1.60735584474723e+000°)
4.08347588933904e+002	(-6.78663764334529e+001dB,-1.78418010306216e+002°)	(-6.78664288645699e+001dB,1.56744573432134e+000°)
4.17859226170806e+002	(-6.82713762533515e+001dB,-1.78456701105901e+002°)	(-6.82714289930667e+001dB,1.52841004861166e+000°)
4.27592417900445e+002	(-6.86761485073800e+001dB,-1.78494533139205e+002°)	(-6.86762020522090e+001dB,1.49022501214370e+000°)
4.37552324789909e+002	(-6.90807037441343e+001dB,-1.78531529432337e+002°)	(-6.90807587100634e+001dB,1.45286982182616e+000°)
4.47744227713666e+002	(-6.94850520082385e+001dB,-1.78567710731045e+002°)	(-6.94851087529917e+001dB,1.41632643337106e+000°)
4.58173530553553e+002	(-6.98892026023955e+001dB,-1.78603096498066e+002°)	(-6.98892609552303e+001dB,1.38057568533985e+000°)
4.68845763063983e+002	(-7.02931641945388e+001dB,-1.78637707005846e+002°)	(-7.02932236675753e+001dB,1.34559527564637e+000°)
4.79766583803896e+002	(-7.06969451128354e+001dB,-1.78671563346618e+002°)	(-7.06970051862167e+001dB,1.31136245167662e+000°)
4.90941783137004e+002	(-7.11005534270950e+001dB,-1.78704686306976e+002°)	(-7.11006135429136e+001dB,1.27785604163919e+000°)
5.02377286301914e+002	(-7.15039968979212e+001dB,-1.78737095872630e+002°)	(-7.15040562393764e+001dB,1.24505576503967e+000°)
5.14079156553771e+002	(-7.19072829402908e+001dB,-1.78768811259662e+002°)	(-7.19073402436351e+001dB,1.21293996423749e+000°)
5.26053598379074e+002	(-7.23104186190714e+001dB,-1.78799851053368e+002°)	(-7.23104724616501e+001dB,1.18148392828075e+000°)
5.38306960785381e+002	(-7.27134106586036e+001dB,-1.78830233324141e+002°)	(-7.27134603583579e+001dB,1.15066329373178e+000°)
5.50845740667631e+002	(-7.31162654557695e+001dB,-1.78859975725765e+002°)	(-7.31163115212266e+001dB,1.12046016018561e+000°)
5.63676586252888e+002	(-7.35189890946243e+001dB,-1.78889095611612e+002°)	(-7.35190326387462e+001dB,1.09086129440183e+000°)
5.76806300625319e+002	(-7.39215873687297e+001dB,-1.78917610207552e+002°)	(-7.39216295603050e+001dB,1.06185212070263e+000°)
5.90241845333275e+002	(-7.43240658309727e+001dB,-1.78945536838924e+002°)	(-7.43241080084822e+001dB,1.03341551098922e+000°)
6.03990344080401e+002	(-7.47264299045797e+001dB,-1.78972892974559e+002°)	(-7.47264740610863e+001dB,1.00553502716061e+000°)
6.18059086502716e+002	(-7.51286850302348e+001dB,-1.78999695306254e+002°)	(-7.51287339907194e+001dB,9.78200752935086e-001°)
6.32455532033673e+002	(-7.55308365799430e+001dB,-1.79025957514944e+002°)	(-7.55308929298921e+001dB,9.51412197748118e-001°)
6.47187313859254e+002	(-7.59328893286416e+001dB,-1.79051689959611e+002°)	(-7.59329535988790e+001dB,9.25167645161551e-001°)
6.62262242965179e+002	(-7.63348472324386e+001dB,-1.79076903767414e+002°)	(-7.63349178028022e+001dB,8.99451260362461e-001°)
6.77688312278402e+002	(-7.67367139545223e+001dB,-1.79101613190582e+002°)	(-7.67367885229885e+001dB,8.74239647452919e-001°)
6.93473700905060e+002	(-7.71384932407091e+001dB,-1.79125833715925e+002°)	(-7.71385695246854e+001dB,8.49513307950458e-001°)
7.09626778467148e+002	(-7.75401888619786e+001dB,-1.79149580265346e+002°)	(-7.75402640324439e+001dB,8.25257207861143e-001°)
7.26156109540200e+002	(-7.79418044841833e+001dB,-1.79172866851774e+002°)	(-7.79418741225878e+001dB,8.01453302991173e-001°)
7.43070458194342e+002	(-7.83433436086003e+001dB,-1.79195706780732e+002°)	(-7.83434016757157e+001dB,7.78070577172795e-001°)
7.60378792641119e+002	(-7.87448095604322e+001dB,-1.79218112862086e+002°)	(-7.87448511553484e+001dB,7.55067333807719e-001°)
7.78090289988558e+002	(-7.91462054942907e+001dB,-1.79240097540710e+002°)	(-7.91462303457597e+001dB,7.32416734388012e-001°)
7.96214341106991e+002	(-7.95475344034830e+001dB,-1.79261672971875e+002°)	(-7.95475462355153e+001dB,7.10118657997838e-001°)
8.14760555608222e+002	(-7.99487991296470e+001dB,-1.79282851072704e+002°)	(-7.99488026976314e+001dB,6.88177553432277e-001°)
8.33738766940667e+002	(-8.03500023736294e+001dB,-1.79303643568633e+002°)	(-8.03500026292736e+001dB,6.66586955775345e-001°)
8.53159037603181e+002	(-8.07511467116103e+001dB,-1.79324062030764e+002°)	(-8.07511503406423e+001dB,6.45336024433077e-001°)
8.73031664480328e+002	(-8.11522346196102e+001dB,-1.79344117839027e+002°)	(-8.11522518872837e+001dB,6.24428193010570e-001°)
8.93367184301922e+002	(-8.15532684882404e+001dB,-1.79363821954040e+002°)	(-8.15533116962090e+001dB,6.03897817432347e-001°)
9.14176379229746e+002	(-8.19542505802930e+001dB,-1.79383184668462e+002°)	(-8.19543269633195e+001dB,5.83788724242571e-001°)
9.35470282574392e+002	(-8.23551829655724e+001dB,-1.79402215918026e+002°)	(-8.23552897297672e+001dB,5.64099368302096e-001°)
9.57260184645272e+002	(-8.27560675550631e+001dB,-1.79420925847588e+002°)	(-8.27561959375156e+001dB,5.44784829818121e-001°)
9.79557638736888e+002	(-8.31569061797785e+001dB,-1.79439324783281e+002°)	(-8.31570467352092e+001dB,5.25807010709997e-001°)
1.00237446725454e+003	(-8.35577006090352e+001dB,-1.79457422926190e+002°)	(-8.35578431380631e+001dB,5.07151148901082e-001°)
1.02572276798272e+003	(-8.39584525351621e+001dB,-1.79475230226828e+002°)	(-8.39585821349230e+001dB,4.88804059658061e-001°)
1.04961492049954e+003	(-8.43591635629684e+001dB,-1.79492756396971e+002°)	(-8.43592574665258e+001dB,4.70713437921545e-001°)
1.07406359274050e+003	(-8.47598352077065e+001dB,-1.79510010948030e+002°)	(-8.47598684770038e+001dB,4.52763196572468e-001°)
1.09908174771524e+003	(-8.51604688966860e+001dB,-1.79527003223241e+002°)	(-8.51604302750210e+001dB,4.34841413231447e-001°)
1.12468265038069e+003	(-8.55610659717863e+001dB,-1.79543742425879e+002°)	(-8.55609644968552e+001dB,4.16943955194222e-001°)
1.15087987467431e+003	(-8.59616276924796e+001dB,-1.79560237653423e+002°)	(-8.59614820594675e+001dB,3.99135407504646e-001°)
1.17768731071117e+003	(-8.63621552411988e+001dB,-1.79576497948239e+002°)	(-8.63619850650816e+001dB,3.81451465105949e-001°)
1.20511917214871e+003	(-8.67626497368874e+001dB,-1.79592532362653e+002°)	(-8.67624781520753e+001dB,3.63887581674030e-001°)
1.23319000372296e+003	(-8.71631122661771e+001dB,-1.79608349965401e+002°)	(-8.71629745151388e+001dB,3.46458005358143e-001°)
1.26191468896038e+003	(-8.75635439227205e+001dB,-1.79623959562109e+002°)	(-8.75634898963601e+001dB,3.29281800225129e-001°)
1.29130845806930e+003	(-8.79639457748837e+001dB,-1.79639369067583e+002°)	(-8.79640201746217e+001dB,3.12587963456152e-001°)
1.32138689601518e+003	(-8.83643187142739e+001dB,-1.79654585495466e+002°)	(-8.83645298229145e+001dB,2.96516841077142e-001°)
1.35216595078396e+003	(-8.87646634069397e+001dB,-1.79669616129027e+002°)	(-8.87649831656316e+001dB,2.80978891976926e-001°)
1.38366194183787e+003	(-8.91649804433324e+001dB,-1.79684469091459e+002°)	(-8.91653697198627e+001dB,2.65817760605441e-001°)
1.41589156876827e+003	(-8.95652704322922e+001dB,-1.79699152793610e+002°)	(-8.95656897241716e+001dB,2.50967171620553e-001°)
1.44887192014997e+003	(-8.99655339801656e+001dB,-1.79713675466528e+002°)	(-8.99659325965051e+001dB,2.36421683693872e-001°)
1.48262048260183e+003	(-9.03657716544668e+001dB,-1.79728045085460e+002°)	(-9.03660697187753e+001dB,2.22094563745046e-001°)
1.51715515005836e+003	(-9.07659839668683e+001dB,-1.79742269431644e+002°)	(-9.07660749258071e+001dB,2.07650401015982e-001°)
1.55249423325738e+003	(-9.11661713683125e+001dB,-1.79756356157355e+002°)	(-9.11659741006214e+001dB,1.92583932123914e-001°)
1.58865646944855e+003	(-9.15663342480550e+001dB,-1.79770312837676e+002°)	(-9.15658500406537e+001dB,1.76683029443297e-001°)
1.62566103232819e+003	(-9.19664729339247e+001dB,-1.79784147025168e+002°)	(-9.19657676100516e+001dB,1.60175172996349e-001°)
1.66352754220533e+003	(-9.23665876952372e+001dB,-1.79797866329092e+002°)	(-9.23657416692750e+001dB,1.43323331310440e-001°)
1.70227607640474e+003	(-9.27666787559647e+001dB,-1.79811478534002e+002°)	(-9.27657772070221e+001dB,1.26195581190015e-001°)
1.74192717991215e+003	(-9.31667463356431e+001dB,-1.79824991697983e+002°)	(-9.31659082635106e+001dB,1.08802769516005e-001°)
1.78250187626748e+003	(-9.35667907277625e+001dB,-1.79838413912293e+002°)	(-9.35661995583496e+001dB,9.14321638087968e-002°)
1.82402167871181e+003	(-9.39668123252644e+001dB,-1.79851752240504e+002°)	(-9.39666814586616e+001dB,7.49114161927178e-002°)
1.86650860159397e+003	(-9.43668113959728e+001dB,-1.79865011755814e+002°)	(-9.43672557801857e+001dB,6.01559926773572e-002°)
1.90998517204286e+003	(-9.47667878081130e+001dB,-1.79878197059758e+002°)	(-9.47677489453578e+001dB,4.72359052756926e-002°)
1.95447444191161e+003	(-9.51667411940564e+001dB,-1.79891314499476e+002°)	(-9.51680663694441e+001dB,3.55341718060495e-002°)
1.99999999999999e+003	(-9.55666712480420e+001dB,-1.79904371803145e+002°)	(-9.55681988963603e+001dB,2.46092908080412e-002°)
2.04658598456150e+003	(-9.59665777622166e+001dB,-1.79917376808062e+002°)	(-9.59681280596352e+001dB,1.44074678074533e-002°)
2.09425709610179e+003	(-9.63664605444684e+001dB,-1.79930336993360e+002°)	(-9.63677637850440e+001dB,4.84289705279418e-003°)
2.14303861047520e+003	(-9.67663193629902e+001dB,-1.79943259531157e+002°)	(-9.67669686329719e+001dB,-4.92677150817532e-003°)
2.19295639228636e+003	(-9.71661539251577e+001dB,-1.79956151422773e+002°)	(-9.71657258357746e+001dB,-1.68314175027555e-002°)
