Freq.	V(n121)	V(n123)
8.53159037603184e+001	(-3.46504978533597e+001dB,1.68885383423835e+002°)	(-3.46505526258194e+001dB,-1.11176530152949e+001°)
8.73031664480331e+001	(-3.40535889596753e+001dB,1.68491844003173e+002°)	(-3.40536437312531e+001dB,-1.15112631652430e+001°)
8.93367184301925e+001	(-3.34449994218680e+001dB,1.68075868589520e+002°)	(-3.34450541928570e+001dB,-1.19273109594108e+001°)
9.14176379229749e+001	(-3.28238853887626e+001dB,1.67635378300372e+002°)	(-3.28239401596720e+001dB,-1.23678753166534e+001°)
9.35470282574395e+001	(-3.21893233694291e+001dB,1.67168021187202e+002°)	(-3.21893781407026e+001dB,-1.28353082229870e+001°)
9.57260184645275e+001	(-3.15403003148504e+001dB,1.66671125699019e+002°)	(-3.15403550868050e+001dB,-1.33322812690158e+001°)
9.79557638736891e+001	(-3.08757021387379e+001dB,1.66141644286033e+002°)	(-3.08757569116481e+001dB,-1.38618420455993e+001°)
1.00237446725454e+002	(-3.01943003835359e+001dB,1.65576084643078e+002°)	(-3.01943551577060e+001dB,-1.44274828995930e+001°)
1.02572276798273e+002	(-2.94947366658936e+001dB,1.64970425351751e+002°)	(-2.94947914416048e+001dB,-1.50332252913353e+001°)
1.04961492049954e+002	(-2.87755044429668e+001dB,1.64320011531535e+002°)	(-2.87755592202851e+001dB,-1.56837241443698e+001°)
1.07406359274050e+002	(-2.80349275771996e+001dB,1.63619424459970e+002°)	(-2.80349823558929e+001dB,-1.63843982267819e+001°)
1.09908174771525e+002	(-2.72711351187438e+001dB,1.62862317509049e+002°)	(-2.72711898984728e+001dB,-1.71415942143918e+001°)
1.12468265038070e+002	(-2.64820315131000e+001dB,1.62041208412537e+002°)	(-2.64820862936061e+001dB,-1.79627944217981e+001°)
1.15087987467431e+002	(-2.56652612386003e+001dB,1.61147213438944e+002°)	(-2.56653160197182e+001dB,-1.88568826290835e+001°)
1.17768731071118e+002	(-2.48181667839848e+001dB,1.60169703312989e+002°)	(-2.48182215655743e+001dB,-1.98344881609597e+001°)
1.20511917214871e+002	(-2.39377387375707e+001dB,1.59095852991959e+002°)	(-2.39377935194696e+001dB,-2.09084361110249e+001°)
1.23319000372296e+002	(-2.30205566474499e+001dB,1.57910045689741e+002°)	(-2.30206114295221e+001dB,-2.20943433179597e+001°)
1.26191468896038e+002	(-2.20627193909560e+001dB,1.56593073981783e+002°)	(-2.20627741732260e+001dB,-2.34114172599217e+001°)
1.29130845806931e+002	(-2.10597642945328e+001dB,1.55121054425427e+002°)	(-2.10598190772212e+001dB,-2.48835414332902e+001°)
1.32138689601519e+002	(-2.00065756653094e+001dB,1.53463931931363e+002°)	(-2.00066304486937e+001dB,-2.65407709817244e+001°)
1.35216595078396e+002	(-1.88972867759572e+001dB,1.51583388286889e+002°)	(-1.88973415602592e+001dB,-2.84214241739819e+001°)
1.38366194183787e+002	(-1.77251868735748e+001dB,1.49429873657329e+002°)	(-1.77252416589583e+001dB,-3.05750509026513e+001°)
1.41589156876827e+002	(-1.64826610923350e+001dB,1.46938332884295e+002°)	(-1.64827158789461e+001dB,-3.30667063855503e+001°)
1.44887192014998e+002	(-1.51612261267190e+001dB,1.44021977828377e+002°)	(-1.51612809147077e+001dB,-3.59831788227415e+001°)
1.48262048260183e+002	(-1.37517993919982e+001dB,1.40563149118504e+002°)	(-1.37518541814887e+001dB,-3.94421276471664e+001°)
1.51715515005836e+002	(-1.22454993506611e+001dB,1.36399967300217e+002°)	(-1.22455541416934e+001dB,-4.36054323768066e+001°)
1.55249423325738e+002	(-1.06356113789423e+001dB,1.31307421428235e+002°)	(-1.06356661714813e+001dB,-4.86981040224742e+001°)
1.58865646944856e+002	(-8.92202589744023e+000dB,1.24973063375487e+002°)	(-8.92208069144676e+000dB,-5.50325907784483e+001°)
1.62566103232819e+002	(-7.12059819267006e+000dB,1.16974723996192e+002°)	(-7.12065298814229e+000dB,-6.30310618590266e+001°)
1.66352754220534e+002	(-5.28083743405765e+000dB,1.06791413848327e+002°)	(-5.28089223102932e+000dB,-7.32145067761150e+001°)
1.70227607640475e+002	(-3.51156333261419e+000dB,9.39331164850621e+001°)	(-3.51161813114142e+000dB,-8.60729420479672e+001°)
1.74192717991216e+002	(-1.99276981937686e+000dB,7.83154466079462e+001°)	(-1.99282461952846e+000dB,-1.01690753046107e+002°)
1.78250187626749e+002	(-9.15424078243645e-001dB,6.07635288333042e+001°)	(-9.15478880095991e-001dB,-1.19242815228993e+002°)
1.82402167871181e+002	(-3.39627104101718e-001dB,4.29045036396368e+001°)	(-3.39681907736364e-001dB,-1.37101988194662e+002°)
1.86650860159398e+002	(-1.35186016137239e-001dB,2.60882387107056e+001°)	(-1.35240821640101e-001dB,-1.53918404337682e+002°)
1.90998517204287e+002	(-1.01216669157773e-001dB,1.05733872951477e+001°)	(-1.01271476618789e-001dB,-1.69433410489573e+002°)
1.95447444191162e+002	(-1.00914563100316e-001dB,-4.26466828274265e+000°)	(-1.00969372613444e-001dB,1.75728375591932e+002°)
1.99999999999999e+002	(-1.09359926215376e-001dB,-1.93849400925533e+001°)	(-1.09414737878640e-001dB,1.60607941753309e+002°)
2.04658598456150e+002	(-2.17712511219683e-001dB,-3.56171440376103e+001°)	(-2.17767325135222e-001dB,1.44375572005343e+002°)
2.09425709610179e+002	(-6.11007719819950e-001dB,-5.31437943494649e+001°)	(-6.11062536093682e-001dB,1.26848752028602e+002°)
2.14303861047521e+002	(-1.47005350768019e+000dB,-7.10441515996011e+001°)	(-1.47010832642097e+000dB,1.08948221161684e+002°)
2.19295639228636e+002	(-2.82031295374886e+000dB,-8.76523395341720e+001°)	(-2.82036777506588e+000dB,9.23398555664454e+001°)
2.24403690860392e+002	(-4.50854391345657e+000dB,-1.01720850065213e+002°)	(-4.50859873745398e+000dB,7.82711632367372e+001°)
2.29630724299376e+002	(-6.33626353608488e+000dB,-1.12996062663290e+002°)	(-6.33631836284962e+000dB,6.69957646057111e+001°)
2.34979510987905e+002	(-8.16316062955785e+000dB,-1.21858055389663e+002°)	(-8.16321545913658e+000dB,5.81335815135574e+001°)
2.40452886923482e+002	(-9.91772127651427e+000dB,-1.28842590666238e+002°)	(-9.91777610887808e+000dB,5.11488514373426e+001°)
2.46053754162476e+002	(-1.15725239061220e+001dB,-1.34419611200908e+002°)	(-1.15725787411457e+001dB,4.55716315652682e+001°)
2.51785082358833e+002	(-1.31224470498684e+001dB,-1.38946443323793e+002°)	(-1.31225018874072e+001dB,4.10445954601218e+001°)
2.57649910338626e+002	(-1.45721629406070e+001dB,-1.42682199653370e+002°)	(-1.45722177807003e+001dB,3.73086303938531e+001°)
2.63651347711281e+002	(-1.59299831558103e+001dB,-1.45812989058631e+002°)	(-1.59300379987887e+001dB,3.41776273867204e+001°)
2.69792576518330e+002	(-1.72050564682592e+001dB,-1.48473373555267e+002°)	(-1.72051113146223e+001dB,3.15170243106653e+001°)
2.76076852920576e+002	(-1.84061798657902e+001dB,-1.50761954617034e+002°)	(-1.84062347161081e+001dB,2.92282195765303e+001°)
2.82507508924550e+002	(-1.95413543523108e+001dB,-1.52752132231421e+002°)	(-1.95414092073125e+001dB,2.72378130782534e+001°)
2.89087954149185e+002	(-2.06176737906858e+001dB,-1.54499435893728e+002°)	(-2.06177286514519e+001dB,2.54902751999789e+001°)
2.95821677633641e+002	(-2.16413553289873e+001dB,-1.56046535467093e+002°)	(-2.16414101970006e+001dB,2.39429359579536e+001°)
3.02712249687241e+002	(-2.26178234233475e+001dB,-1.57426701860435e+002°)	(-2.26178782999837e+001dB,2.25625243229233e+001°)
3.09763323782495e+002	(-2.35518078152715e+001dB,-1.58666230179770e+002°)	(-2.35518627008766e+001dB,2.13227450638339e+001°)
3.16978638492222e+002	(-2.44474385879867e+001dB,-1.59786162505627e+002°)	(-2.44474934816993e+001dB,2.02025559655479e+001°)
3.24362019471785e+002	(-2.53083319252189e+001dB,-1.60803530481621e+002°)	(-2.53083868255913e+001dB,1.91849252440721e+001°)
3.31917381487511e+002	(-2.61376646339874e+001dB,-1.61732263609899e+002°)	(-2.61377195391650e+001dB,1.82559232554356e+001°)
3.39648730492348e+002	(-2.69382376329856e+001dB,-1.62583862789762e+002°)	(-2.69382925402440e+001dB,1.74040489541128e+001°)
3.47560165749874e+002	(-2.77125296051382e+001dB,-1.63367906701117e+002°)	(-2.77125845108636e+001dB,1.66197235026287e+001°)
3.55655882007783e+002	(-2.84627422019618e+001dB,-1.64092437129111e+002°)	(-2.84627971035084e+001dB,1.58949049478802e+001°)
3.63940171721995e+002	(-2.91908381027127e+001dB,-1.64764255436269e+002°)	(-2.91908930007688e+001dB,1.52227917672530e+001°)
3.72417427332572e+002	(-2.98985730885456e+001dB,-1.65389153074672e+002°)	(-2.98986279863230e+001dB,1.45975923645826e+001°)
3.81092143592648e+002	(-3.05875231311978e+001dB,-1.65972092592545e+002°)	(-3.05875780319206e+001dB,1.40143440454895e+001°)
3.89968919951608e+002	(-3.12591073380862e+001dB,-1.66517351092175e+002°)	(-3.12591622441160e+001dB,1.34687695476501e+001°)
3.99052462993775e+002	(-3.19146074546600e+001dB,-1.67028634927461e+002°)	(-3.19146623681281e+001dB,1.29571623457775e+001°)
4.08347588933904e+002	(-3.25551845065404e+001dB,-1.67509172166531e+002°)	(-3.25552394305965e+001dB,1.24762941943884e+001°)
4.17859226170806e+002	(-3.31818930694190e+001dB,-1.67961787667105e+002°)	(-3.31819480098440e+001dB,1.20233400594164e+001°)
4.27592417900445e+002	(-3.37956935681490e+001dB,-1.68388964234180e+002°)	(-3.37957485345210e+001dB,1.15958169732692e+001°)
4.37552324789909e+002	(-3.43974628670104e+001dB,-1.68792892259069e+002°)	(-3.43975178705756e+001dB,1.11915344067227e+001°)
4.47744227713666e+002	(-3.49880032458788e+001dB,-1.69175510528932e+002°)	(-3.49880582925238e+001dB,1.08085534355665e+001°)
4.58173530553553e+002	(-3.55680500762455e+001dB,-1.69538541987538e+002°)	(-3.55681051620847e+001dB,1.04451509284022e+001°)
4.68845763063983e+002	(-3.61382788253980e+001dB,-1.69883524935707e+002°)	(-3.61383339410987e+001dB,1.00997883523438e+001°)
4.79766583803896e+002	(-3.66993113822615e+001dB,-1.70211837539310e+002°)	(-3.66993665180069e+001dB,9.77108731499604e+000°)
4.90941783137004e+002	(-3.72517214292633e+001dB,-1.70524717422405e+002°)	(-3.72517765740279e+001dB,9.45780998437096e+000°)
5.02377286301914e+002	(-3.77960390468998e+001dB,-1.70823278774869e+002°)	(-3.77960941838813e+001dB,9.15884195531226e+000°)
5.14079156553771e+002	(-3.83327547862129e+001dB,-1.71108527404517e+002°)	(-3.83328098895369e+001dB,8.87317715194892e+000°)
5.26053598379074e+002	(-3.88623233013246e+001dB,-1.71381373746379e+002°)	(-3.88623783430812e+001dB,8.59990479143296e+000°)
5.38306960785381e+002	(-3.93851665873067e+001dB,-1.71642644049634e+002°)	(-3.93852215565820e+001dB,8.33819827722426e+000°)
5.50845740667631e+002	(-3.99016768664060e+001dB,-1.71893090034516e+002°)	(-3.99017317773957e+001dB,8.08730566795601e+000°)
5.63676586252888e+002	(-4.04122191663609e+001dB,-1.72133397290441e+002°)	(-4.04122740451551e+001dB,7.84654123297187e+000°)
5.76806300625319e+002	(-4.09171336359498e+001dB,-1.72364192648838e+002°)	(-4.09171885096443e+001dB,7.61527795704745e+000°)
5.90241845333275e+002	(-4.14167376509875e+001dB,-1.72586050689412e+002°)	(-4.14167925512419e+001dB,7.39294102129976e+000°)
6.03990344080401e+002	(-4.19113277732146e+001dB,-1.72799499277279e+002°)	(-4.19113827470730e+001dB,7.17900234313381e+000°)
6.18059086502716e+002	(-4.24011815617665e+001dB,-1.73005023461794e+002°)	(-4.24012366742088e+001dB,6.97297678541304e+000°)
6.32455532033673e+002	(-4.28865589892819e+001dB,-1.73203067482725e+002°)	(-4.28866142969063e+001dB,6.77442015239577e+000°)
6.47187313859254e+002	(-4.33677032722270e+001dB,-1.73394038199378e+002°)	(-4.33677587823436e+001dB,6.58292550032056e+000°)
6.62262242965179e+002	(-4.38448418804643e+001dB,-1.73578312488485e+002°)	(-4.38448975518021e+001dB,6.39811555391816e+000°)
6.77688312278402e+002	(-4.43181881811759e+001dB,-1.73756242533491e+002°)	(-4.43182439585145e+001dB,6.21963763839002e+000°)
6.93473700905060e+002	(-4.47879428314103e+001dB,-1.73928156539760e+002°)	(-4.47879986600438e+001dB,6.04716317682424e+000°)
7.09626778467148e+002	(-4.52542946473646e+001dB,-1.74094359255674e+002°)	(-4.52543504581654e+001dB,5.88038712569455e+000°)
7.26156109540200e+002	(-4.57174213200470e+001dB,-1.74255133699661e+002°)	(-4.57174770049937e+001dB,5.71902605497479e+000°)
7.43070458194342e+002	(-4.61774901293087e+001dB,-1.74410743214001e+002°)	(-4.61775455439336e+001dB,5.56281586635287e+000°)
7.60378792641119e+002	(-4.66346586406891e+001dB,-1.74561433336385e+002°)	(-4.66347136743783e+001dB,5.41151000960079e+000°)
7.78090289988558e+002	(-4.70890753605914e+001dB,-1.74707433420703e+002°)	(-4.70891300193433e+001dB,5.26487849836156e+000°)
7.96214341106991e+002	(-4.75408803423536e+001dB,-1.74848958052736e+002°)	(-4.75409347277853e+001dB,5.12270674840831e+000°)
8.14760555608222e+002	(-4.79902057448477e+001dB,-1.74986208309234e+002°)	(-4.79902599809642e+001dB,4.98479375391425e+000°)
8.33738766940667e+002	(-4.84371763490449e+001dB,-1.75119372894333e+002°)	(-4.84372305650639e+001dB,4.85095059232637e+000°)
8.53159037603181e+002	(-4.88819100405847e+001dB,-1.75248629162243e+002°)	(-4.88819644113648e+001dB,4.72099958989707e+000°)
8.73031664480328e+002	(-4.93245182650833e+001dB,-1.75374143972568e+002°)	(-4.93245730552420e+001dB,4.59477394041946e+000°)
8.93367184301922e+002	(-4.97651064412621e+001dB,-1.75496074271158e+002°)	(-4.97651619593719e+001dB,4.47211751314184e+000°)
9.14176379229746e+002	(-5.02037742873799e+001dB,-1.75614567576134e+002°)	(-5.02038307021193e+001dB,4.35288376316681e+000°)
9.35470282574392e+002	(-5.06406160979542e+001dB,-1.75729762957082e+002°)	(-5.06406733197106e+001dB,4.23693337410583e+000°)
9.57260184645272e+002	(-5.10757210952044e+001dB,-1.75841792209598e+002°)	(-5.10757788880572e+001dB,4.12413322603237e+000°)
9.79557638736888e+002	(-5.15091738026535e+001dB,-1.75950780382250e+002°)	(-5.15092319176313e+001dB,4.01435716408692e+000°)
1.00237446725454e+003	(-5.19410543375078e+001dB,-1.76056845976803e+002°)	(-5.19411125046072e+001dB,3.90748616654120e+000°)
1.02572276798272e+003	(-5.23714386505351e+001dB,-1.76160101285751e+002°)	(-5.23714964744225e+001dB,3.80340740455729e+000°)
1.04961492049954e+003	(-5.28003987533029e+001dB,-1.76260652827998e+002°)	(-5.28004556373288e+001dB,3.70201274565864e+000°)
1.07406359274050e+003	(-5.32280029379191e+001dB,-1.76358601775639e+002°)	(-5.32280582457819e+001dB,3.60319774687381e+000°)
1.09908174771524e+003	(-5.36543159856968e+001dB,-1.76454044342440e+002°)	(-5.36543694592006e+001dB,3.50686313581276e+000°)
1.12468265038069e+003	(-5.40793993631417e+001dB,-1.76547072139178e+002°)	(-5.40794512783894e+001dB,3.41291711892946e+000°)
1.15087987467431e+003	(-5.45033114058842e+001dB,-1.76637772508473e+002°)	(-5.45033622814856e+001dB,3.32127388587567e+000°)
1.17768731071117e+003	(-5.49261074933757e+001dB,-1.76726228852298e+002°)	(-5.49261578663512e+001dB,3.23185072173478e+000°)
1.20511917214871e+003	(-5.53478402210478e+001dB,-1.76812520952107e+002°)	(-5.53478907252948e+001dB,3.14456747778093e+000°)
1.23319000372296e+003	(-5.57685595801996e+001dB,-1.76896725210396e+002°)	(-5.57686111745855e+001dB,3.05934795153393e+000°)
1.26191468896038e+003	(-5.61883131368120e+001dB,-1.76978914588161e+002°)	(-5.61883671569211e+001dB,2.97612220886416e+000°)
1.29130845806930e+003	(-5.66071461301909e+001dB,-1.77059158177560e+002°)	(-5.66072037371426e+001dB,2.89482698030476e+000°)
1.32138689601518e+003	(-5.70251014444762e+001dB,-1.77137521376838e+002°)	(-5.70251627974627e+001dB,2.81540006392699e+000°)
1.35216595078396e+003	(-5.74422196754645e+001dB,-1.77214067232997e+002°)	(-5.74422839682776e+001dB,2.73777542077580e+000°)
1.38366194183787e+003	(-5.78585393893643e+001dB,-1.77288857171061e+002°)	(-5.78586055396478e+001dB,2.66188701975784e+000°)
1.41589156876827e+003	(-5.82740973191826e+001dB,-1.77361950589117e+002°)	(-5.82741642404343e+001dB,2.58767335628000e+000°)
1.44887192014997e+003	(-5.86889284402500e+001dB,-1.77433404527420e+002°)	(-5.86889947362296e+001dB,2.51507683330048e+000°)
1.48262048260183e+003	(-5.91030660247050e+001dB,-1.77503273719339e+002°)	(-5.91031295092967e+001dB,2.44403979856868e+000°)
1.51715515005836e+003	(-5.95165417101242e+001dB,-1.77571610771332e+002°)	(-5.95165995093478e+001dB,2.37449992213588e+000°)
1.55249423325738e+003	(-5.99293855754505e+001dB,-1.77638466338125e+002°)	(-5.99294355733085e+001dB,2.30639246047557e+000°)
1.58865646944855e+003	(-6.03416262163798e+001dB,-1.77703889276638e+002°)	(-6.03416685730927e+001dB,2.23966277358540e+000°)
1.62566103232819e+003	(-6.07532908176345e+001dB,-1.77767926795284e+002°)	(-6.07533274250525e+001dB,2.17426974950587e+000°)
1.66352754220533e+003	(-6.11644052238452e+001dB,-1.77830624621801e+002°)	(-6.11644383386516e+001dB,2.11017441577965e+000°)
1.70227607640474e+003	(-6.15749940169725e+001dB,-1.77892027204964e+002°)	(-6.15750260222509e+001dB,2.04733367529563e+000°)
1.74192717991215e+003	(-6.19850806180311e+001dB,-1.77952177890487e+002°)	(-6.19851148336068e+001dB,1.98570413277168e+000°)
1.78250187626748e+003	(-6.23946874230657e+001dB,-1.78011118752833e+002°)	(-6.23947289174140e+001dB,1.92525145097868e+000°)
1.82402167871181e+003	(-6.28038358830945e+001dB,-1.78068889601378e+002°)	(-6.28038904599757e+001dB,1.86595826180226e+000°)
1.86650860159397e+003	(-6.32125463309531e+001dB,-1.78125527080258e+002°)	(-6.32126169757419e+001dB,1.80781208010565e+000°)
1.90998517204286e+003	(-6.36208377554276e+001dB,-1.78181066246745e+002°)	(-6.36209226629121e+001dB,1.75077828916821e+000°)
1.95447444191161e+003	(-6.40287280112618e+001dB,-1.78235542845491e+002°)	(-6.40288228488894e+001dB,1.69480307699624e+000°)
1.99999999999999e+003	(-6.44362341608426e+001dB,-1.78288992995830e+002°)	(-6.44363344002484e+001dB,1.63983756887954e+000°)
2.04658598456150e+003	(-6.48433725518006e+001dB,-1.78341451967954e+002°)	(-6.48434731572552e+001dB,1.58584440067451e+000°)
2.09425709610179e+003	(-6.52501587741071e+001dB,-1.78392953760923e+002°)	(-6.52502522138624e+001dB,1.53278621123279e+000°)
2.14303861047520e+003	(-6.56566076418248e+001dB,-1.78443531197349e+002°)	(-6.56566826457781e+001dB,1.48060555335193e+000°)
2.19295639228636e+003	(-6.60627332073610e+001dB,-1.78493216101924e+002°)	(-6.60627782222663e+001dB,1.42921622032451e+000°)
